SKU,PO_Qty_Australia_Market,PO_Qty_Canada_Market,PO_Qty_Europe_Market,PO_Qty_US_Market,PO_Qty_Unallocated_PO,STPO_Qty_Australia_Market,STPO_Qty_Canada_Market,STPO_Qty_Europe_Market,STPO_Qty_US_Market,STPO_Qty_Unallocated_PO,STPO_Qty_STPO_Unlinked_To_Market,Effective_ETA_Australia_Market,Effective_ETA_Canada_Market,Effective_ETA_Europe_Market,Effective_ETA_US_Market,Effective_ETA_Unallocated_PO,Effective_ETA_STPO_Unlinked_To_Market,Total_STPO_InTransit_Global,Total_Inventory_Global,Total_Purchased_PO_Qty_Global,Incoming_Total_Qty_Global,Total_Ordered_Sales_Qty_Global,Inv_AGUS011,Inv_ALCA021,Inv_ANAU003,Inv_AUCN,Inv_EMCA001,Inv_EMCA003,Inv_EMCA006,Inv_FFCN,Inv_JDCATOR5,Inv_JDCAYVR2,Inv_JDUSCA4,Inv_JDUSHOU1,Inv_JDUSNJ4,Inv_NLAU001,Inv_NLAU002,Inv_Pierre_Claude_CA,Inv_Pierre_Claude_US,Inv_SKUS004,Inv_SKUS014,Inv_SKUS027,Inv_SWUS005,Inv_SWUS013,Inv_valencia_na_US
LJ213-009-11LG,4,15,0,0,1,0,0,0,0,0,0,2025-04-29,2024-07-14,,,2025-04-14,,0,5,20,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ223-D01-11DG-UK,0,0,0,0,10,0,0,0,0,0,0,,,,,2025-06-03,,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ223-D01-11NB-UK,0,0,0,0,16,0,0,0,0,0,0,,,,,2025-06-03,,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ223-L47-11DG-UK,0,0,0,0,10,0,0,0,0,0,0,,,,,2025-06-03,,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ223-L47-11NB-UK,0,0,0,0,16,0,0,0,0,0,0,,,,,2025-06-03,,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ223-R49-11DG-UK,0,0,0,0,10,0,0,0,0,0,0,,,,,2025-06-03,,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ223-R49-11NB-UK,0,0,0,0,16,0,0,0,0,0,0,,,,,2025-06-03,,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ230-047-11W1,0,10,0,0,1,0,0,0,0,0,0,,2025-05-04,,,2025-04-14,,0,2,11,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ230-049-11W1,0,11,0,0,0,0,0,0,0,0,0,,2025-05-04,,,,,0,1,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ230-272-11W1,0,35,0,0,1,0,0,0,0,0,0,,2025-05-04,,,2025-04-14,,0,2,36,36,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ230-274-11W1,0,35,0,0,1,0,0,0,0,0,0,,2025-05-04,,,2025-04-14,,0,4,36,36,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ230-672-11W1,0,11,0,0,0,0,0,0,0,0,0,,2025-05-04,,,,,0,5,11,11,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ230-674-11W1,0,10,0,0,1,0,0,0,0,0,0,,2025-05-04,,,2025-04-14,,0,3,11,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ262-003-11VG,0,90,0,0,1,0,5,0,0,0,0,,"2025-05-02, 2025-05-08",,,2025-04-14,,5,31,91,96,0,0,0,0,0,0,0,2,0,2,0,0,0,3,24,0,0,0,0,0,0,0,0,0
LJ283-017-11DG-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-06-03,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ283-017-11NB-UK,0,0,0,0,7,0,0,0,0,0,0,,,,,2025-06-03,,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ283-L47-11DG-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-06-03,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ283-L47-11NB-UK,0,0,0,0,7,0,0,0,0,0,0,,,,,2025-06-03,,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LL001Z,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,21,0,25,0,0
LL001Z/LL002Z,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0
LL002Z,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,21,0,23,0,0
LL003Z,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,18,0,24,0,0
LL004Z,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,0,0,0,0,6,0,3,6,0
LL005Z,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LL006Z,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LM-UO9I-XUKO,300,0,0,0,0,300,0,0,0,0,0,2025-05-13,,,,,,300,0,300,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOVESEAT-ARMREST-ACCESSORIES,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0
LOVESEAT_ARMREST,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPR107,0,30,0,0,0,0,0,0,0,0,0,,2024-10-01,,,,,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR99-ES21BG-IS1N,0,5,0,0,0,0,0,0,0,0,0,,2025-05-29,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR99-IA21CL-IS1U,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-06-03,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR99-IA21TN-IS1U,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-06-03,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR99-OC22DY-MG2N,0,1,0,0,0,0,0,0,0,0,0,,2025-05-09,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR99-PI27CN-IS1N,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-07-14,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUCCA-R-BLK-L,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LY211-001-1619,2,0,0,0,0,0,0,0,0,0,0,2025-06-03,,,,,,0,16,2,2,0,0,2,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0
LY211-001-1619-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-001-1682,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,103,0,0,0,0,8,0,0,0,0,1,36,10,0,0,0,0,19,0,0,0,0,0,0,29,0,0
LY211-001-1682-UK,0,0,0,0,6,0,0,0,0,0,0,,,,,2025-01-30,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-001-16BE,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
LY211-001-16BE-UK,0,0,0,0,6,0,0,0,0,0,0,,,,,2025-01-30,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-001-16FB-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-01-30,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-001-16G2-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-01-30,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-001-16NR,1,0,0,0,0,0,0,0,0,0,0,2025-06-03,,,,,,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
LY211-001-16NR-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-01-30,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-047-1682,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LY211-047-1682-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-047-16G2-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-049-1682,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
LY211-049-1682-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-049-16BE,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
LY211-049-16G2-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-200-1619,2,0,0,0,0,0,0,0,0,0,0,2025-06-03,,,,,,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LY211-200-1619-UK,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-01-30,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-200-1682,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,27,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0
LY211-200-16BE,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
LY211-200-16BE-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-200-16FB-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-200-16NR,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
LY211-200-16NR-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-201-1619,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,12,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0
LY211-201-1619-UK,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-01-30,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-201-1682,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,70,0,0,0,0,6,0,0,0,0,0,25,10,0,0,0,0,6,0,0,0,0,0,0,23,0,0
LY211-201-16BE-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-201-16FB-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-201-16NR,1,0,0,0,0,0,0,0,0,0,0,2025-06-03,,,,,,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LY211-201-16NR-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-201-2182-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY211-450-1619,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,12,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0
LY211-450-1619-UK,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-01-30,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-450-1682,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,74,0,0,0,0,5,0,0,0,0,0,27,9,0,0,0,0,10,0,0,0,0,0,0,23,0,0
LY211-450-1682-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-450-16BE,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
LY211-450-16BE-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-450-16FB-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-450-16G2-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-450-16NR,2,0,0,0,0,0,0,0,0,0,0,2025-06-03,,,,,,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY211-450-16NR-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-450-2182-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY211-452-1619,2,0,0,0,0,0,0,0,0,0,0,2025-06-03,,,,,,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY211-452-1619-UK,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-01-30,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-452-1682,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,31,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0
LY211-452-1682-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-452-16BE,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
LY211-452-16BE-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-452-16FB-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-452-16G2-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY211-452-16NR,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
LY211-452-16NR-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-001-1619,0,30,0,0,0,0,0,0,0,0,0,,2024-07-23,,,,,0,36,30,30,0,0,1,0,0,0,0,0,0,31,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LY212-001-1619-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-001-1619-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-01-30,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-001-1682,2,46,0,0,0,0,0,0,0,0,0,2025-06-03,2024-01-10,,,,,0,82,48,48,0,0,12,0,0,0,0,13,28,22,0,0,0,1,6,0,0,0,0,0,0,0,0,0
LY212-001-1682-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-001-16BE-AU,2,0,0,0,0,0,0,0,0,0,0,2025-06-03,,,,,,0,4,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY212-001-16BE-UK,0,0,0,0,5,0,0,0,0,0,0,,,,,2025-01-30,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-001-16NR-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
LY212-001-21BE-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY212-001-21NR-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY212-200-1619,0,15,0,0,0,0,0,0,0,0,0,,2024-07-23,,,,,0,28,15,15,0,0,2,0,0,0,0,0,0,18,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LY212-200-1619-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-200-1682,0,22,0,0,0,0,0,0,0,0,0,,2024-01-10,,,,,0,50,22,22,0,0,7,0,0,0,0,4,18,15,0,0,0,0,5,0,0,0,0,0,0,1,0,0
LY212-200-1682-UK,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-01-30,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-200-16BE-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY212-200-16BE-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-200-16NR-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
LY212-200-21BE-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY212-200-21NR-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY212-201-1619,0,15,0,0,0,0,0,0,0,0,0,,2024-07-23,,,,,0,15,15,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-201-1619-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-201-1619-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-201-1682,2,24,0,0,0,0,0,0,0,0,0,2025-06-03,2024-01-10,,,,,0,44,26,26,0,0,5,0,0,0,0,12,10,14,0,0,0,2,1,0,0,0,0,0,0,0,0,0
LY212-201-1682-UK,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-01-30,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-201-16BE-AU,2,0,0,0,0,0,0,0,0,0,0,2025-06-03,,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-201-16BE-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-201-16NR-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
LY212-450-1619,0,15,0,0,0,0,0,0,0,0,0,,2024-07-23,,,,,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-450-1619-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-450-1619-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-450-1682,2,24,0,0,0,0,0,0,0,0,0,2025-06-03,2024-01-10,,,,,0,18,26,26,0,0,0,0,0,0,0,4,10,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
LY212-450-1682-UK,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-01-30,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-450-16BE-AU,2,0,0,0,0,0,0,0,0,0,0,2025-06-03,,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-450-16BE-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-450-16NR-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
LY212-452-1619,0,15,0,0,0,0,0,0,0,0,0,,2024-07-23,,,,,0,12,15,15,0,0,1,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0
LY212-452-1619-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-452-1682,0,22,0,0,0,0,0,0,0,0,0,,2024-01-10,,,,,0,34,22,22,0,0,2,0,0,0,0,1,19,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0
LY212-452-1682-UK,0,0,0,0,1,0,0,0,0,0,0,,,,,2025-01-30,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-452-16BE-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-452-16BE-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY212-452-16NR-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
LY212-452-21BE-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LY212A-001-16FB-UK,0,0,0,0,6,0,0,0,0,0,0,,,,,2025-01-30,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
